Cliente,Edad,Score,Saldo
15615828,34,550,12235.95
15615797,59,743,10858.535
15788494,31,555,14587.573999999999
15793856,36,667,12154.257000000001
15629545,41,790,10950.867999999999
15661198,34,727,14640.711
15701074,35,629,11233.083
15793046,35,619,9041.312
15623744,34,634,10530.266
15781534,35,536,12152.036
15618243,43,730,10396.038
15784161,39,583,10294.501
15700325,24,644,9276.055
15658364,40,807,13459.020999999999
15704340,37,581,10425.503
15814468,50,551,12139.998
15754820,35,637,14712.780999999999
15707505,31,699,12592.751
15799600,48,640,11159.932
15676353,35,598,11421.26
15570414,41,618,11525.164
15674637,68,491,10757.161
15739972,45,650,15236.721
15661591,39,413,13096.977
15675585,25,416,9773.897
15593454,40,678,11379.422
15663421,28,527,12839.633
15576196,48,743,11820.769
15677324,73,683,12473.026
15693764,52,663,13629.865
15791111,47,635,12572.494999999999
15640686,46,700,9587.286
15770543,37,679,7426.003
15642162,35,603,12340.769
15714046,33,720,12378.391
15812040,36,594,15388.015
15706810,32,606,10630.185000000001
15582033,44,753,13807.647
15687607,30,605,13542.231
15784099,38,726,12687.562
15701352,28,611,9638.168
15789371,41,593,11970.310000000001
15602845,41,466,15210.217999999999
15707918,36,741,12767.539
15602812,44,684,13377.685999999998
15675888,33,550,7278.803
15591822,26,593,7622.69
15738501,48,601,16363.076000000001
15804211,36,719,15542.317000000001
15736126,55,850,9871.089
15760749,41,509,12668.380000000001
15637118,33,684,14070.060999999998
15657829,30,806,16807.882999999998
15738497,44,729,10772.693
15791172,21,672,3574.1690000000003
15598982,53,602,9826.884
15734765,20,739,13380.098000000002
15642912,21,618,12568.278999999999
15789379,26,762,13042.878
15718039,47,606,13713.820000000002
15579994,23,616,7311.295
15595037,47,772,15234.701000000001
15600720,41,652,11514.467999999999
15566894,39,793,13781.751999999999
15749123,45,743,15733.226
15577423,39,627,12458.693
15623102,38,713,11698.078
15728012,40,678,12839.838
15699335,33,615,13765.725
15574369,53,415,16725.944
15754874,26,700,11900.957
15723216,33,623,8000.233
15725094,37,623,14021.188
15647974,44,679,11874.274000000001
15583371,37,632,13820.707999999999
15772559,47,790,14863.621
15711251,45,514,17882.779000000002
15719212,33,491,8313.43
15764927,92,753,12151.331
15731412,37,693,9590.003999999999
15719170,30,679,11254.342
15614834,31,619,14175.182
15600510,37,680,12414.057
15625706,45,693,11654.659
15722583,29,636,15757.647
15815070,44,566,14142.899
15705899,35,597,12751.099
15722090,51,615,8181.849
15783526,36,589,10089.554
15632125,45,606,6383.243
15666975,36,710,11608.506
15591512,33,564,11576.151
15763683,32,678,13962.601
15677184,35,767,11557.644
15616630,41,583,7764.76
15588419,34,651,14896.246
15566030,41,497,8054.281
15573348,35,850,10205.047
15693704,24,679,11494.876
15664752,39,606,13600.045000000002
15628292,32,850,15600.168
15621195,41,619,14797.416000000001
15635197,26,640,9040.277
15711352,31,841,16270.164999999999
15643121,35,753,8245.396
15723671,35,661,10010.799
15640852,39,617,8334.889
15789313,44,595,9655.352
15793688,50,669,20100.964
15770405,27,613,12516.774000000001
15625964,43,582,15331.367000000002
15590286,40,611,12587.929
15587978,37,455,17005.762
15761053,48,596,13132.647
15702095,56,585,12847.28
15764253,32,742,16048.516
15700801,42,850,8444.568
15730590,40,738,11540.918
15643916,46,619,6240.048000000001
15720636,50,628,14305.456
15795429,24,487,13362.809
15609254,41,513,10713.503999999999
15810898,65,803,15165.952
15795246,51,628,15590.382000000001
15795275,49,521,8294.025
15571869,50,669,11265.089
15748231,35,700,9585.339
15632185,42,663,8222.867
15743293,35,651,16370.078
15598157,34,728,10632.808
15700946,34,574,15299.291000000001
15722692,38,464,11643.965
15696506,27,604,10135.278
15808851,75,511,10560.917
15706269,47,489,10389.438
15590078,27,622,13983.492999999999
15776985,36,652,11251.871000000001
15756743,37,625,11589.542
15782364,39,521,14640.867999999999
15604093,34,546,16536.331
15656322,33,571,7184.315
15685564,35,748,10549.253
15785831,35,591,18302.725
15796218,29,814,13196.857
15716218,45,709,10411.85
15633840,20,781,12502.310000000001
15608760,30,656,7432.32
15627848,38,683,10934.613000000001
15617331,39,637,10969.841
15636407,34,793,12775.809
15607526,50,638,10264.547999999999
15632576,31,520,9324.939999999999
15612207,51,840,8777.983
15721937,38,686,13813.134
15773852,38,533,7036.252
15650538,48,445,16828.658
15797475,44,720,8610.227
15780359,25,643,11514.289999999999
15737104,47,652,12659.789
15709523,30,525,15798.920999999998
15593425,54,662,18799.715
15776725,54,724,17219.249
15604706,38,581,13310.547
15690332,35,647,19240.797
15661290,38,785,10719.975
15651883,55,794,11579.67
15808905,37,823,16485.818
15715532,38,687,11763.328
15673074,30,527,12666.350999999999
15598744,71,576,14027.347
15613180,21,727,15334.472
15584229,23,671,12394.318
15699515,33,643,9863.030999999999
15705313,33,707,5803.633
15673790,45,498,10920.074
15581332,30,655,8317.398
15654531,22,477,8255.942
15637774,32,558,7349.421
15677141,29,586,13245.024
15739578,49,850,12866.39
15697360,36,505,7995.19
15655213,51,591,13250.829999999998
15580872,38,761,12053.013
15683213,35,554,7498.8589999999995
15801188,47,774,9472.288
15633181,31,792,7126.989
15598259,41,673,9861.210000000001
15576000,40,765,13803.355
15766047,41,748,9162.169
15596339,54,422,14001.442000000001
15715199,27,568,12681.597
15615938,64,502,13966.337
15626135,34,689,16531.227
15700826,54,678,12369.928
15756301,29,636,9732.515
15586517,32,647,9704.116
15710365,50,646,10412.924
15610753,28,581,10436.75
15811036,46,565,13536.971
15610912,41,657,11211.948
15619932,66,847,12376.068
15575399,42,480,15216.020999999999
15761886,36,740,17238.18
15583076,41,588,10611.655999999999
15815615,36,681,14195.207
15724924,37,589,13849.784
15567893,33,556,12421.336
15648989,37,850,12687.26
15731751,26,437,12092.352
15635277,47,605,14264.354000000001
15655252,41,758,7985.764
15803941,46,600,9550.221000000001
15666559,23,608,19771.593
15799998,30,608,8585.975999999999
15703763,44,554,8530.427
15795640,35,683,13237.13
15584749,39,668,7989.6
15766185,31,850,14658.73
15798709,32,588,10910.933
15797900,56,517,14214.732
15736299,36,729,10910.68
15759034,36,654,11226.284
15737169,26,642,14423.87
15632472,32,472,15939.775
15722813,30,470,12538.501
15588450,60,633,6936.525
15736717,31,602,15527.182999999999
15680683,29,640,19720.004
15710316,48,454,14483.779
15641285,50,621,16308.579000000002
15662908,38,795,12590.322
15814267,22,550,15437.73
15614923,41,630,10751.152
15579223,30,573,12740.65
15651389,24,561,14365.654999999999
15677087,39,662,13810.675
15665784,27,637,12894.024000000001
15576706,37,651,11445.358
15655389,41,638,13176.294
15809999,41,709,15030.064999999999
15681115,39,787,10893.539
15629390,37,653,13584.747
15792668,37,661,10990.806
15583863,49,681,14294.617999999999
15681878,45,436,10433.911
15782875,33,663,15727.435999999998
15732235,64,662,9884.819
15735909,39,607,10510.333
15587647,66,850,12712.062
15727499,36,666,12911.85
15588933,36,825,14605.366
15763111,67,808,12457.715
15805676,29,515,15101.255
15586674,58,663,21610.988
15744553,34,444,14431.897
15715638,77,824,2751.715
15750602,29,662,14709.265
15766810,51,699,9224.614
15639552,40,603,14889.702
15715208,33,804,13833.596
15619608,50,454,9289.556
15628697,46,631,16073.663
15709741,28,668,10714.127
15717328,37,842,13244.607999999998
15771299,57,707,9205.3
15706223,38,715,9679.878999999999
15612358,35,573,13449.854000000001
15769191,55,509,13238.791000000001
15618816,40,670,14717.12
15730810,44,613,10052.469000000001
15616213,51,555,13821.45
15766172,34,541,12874.355
15637646,31,756,12264.732
15653404,24,684,7926.389999999999
15735636,53,604,12138.978
15605424,38,624,12390.655
15568449,38,661,14300.670000000002
15688085,28,627,15759.760999999999
15683483,38,812,12711.78
15659567,39,473,11710.326
15766667,36,717,10298.983
15624975,28,693,14511.882999999998
15660878,92,705,12607.624
15631457,37,639,9818.67
15593510,33,638,12933.564999999999
15654964,48,608,7580.174000000001
15625929,44,762,15931.664
15815295,38,662,9647.981
15621818,29,747,11772.633
15636860,43,625,12235.128999999999
15613463,50,679,13259.838
15587066,38,535,11927.229
15657809,55,585,10641.557
15570912,32,728,12777.210000000001
15640266,41,621,10463.167
15800268,37,825,11805.079
15599074,40,487,13609.374
15599591,39,600,8847.736
15776096,34,606,16157.223999999998
15611669,50,623,12660.837
15694098,54,575,6833.296
15713347,48,577,17985.226000000002
15811978,46,693,10476.341
15799925,60,800,8854.157000000001
15692575,38,760,16288.873000000001
15795586,35,478,9247.405
15720134,30,709,11547.948
15688868,26,684,8709.891
15642996,42,546,8635.185000000001
15605059,63,576,14884.356
15568088,44,481,16371.452
15795571,36,606,9415.356
15662243,50,559,16270.235
15593128,56,608,12925.52
15589739,41,698,9060.528999999999
15685019,29,528,10278.742
15704209,39,802,12014.596000000001
15605264,47,669,6372.378
15708265,24,581,15920.371
15806134,34,707,16269.116
15601351,43,735,12780.691
15669262,43,765,15796.048999999999
15696989,52,469,13949.325
15688498,21,594,8709.682
15686964,34,675,8494.458
15625035,50,703,16013.958999999999
15768282,36,724,9461.511
15685826,30,563,9072.778999999999
15793491,26,714,11954.547999999999
15797787,36,614,11831.176
15611171,33,740,12957.498
15601627,33,587,14816.357
15734085,24,465,11715.49
15809309,40,689,15425.167000000001
15634628,33,579,6566.7789999999995
15579526,42,551,5019.459
15779103,39,527,9674.889
15593943,43,685,13266.717
15737814,41,622,12708.706
15670889,34,528,12556.689999999999
15629299,52,546,10607.489
15771569,46,576,13736.794
15811927,38,733,15765.836
15785654,45,727,11442.285
15665524,41,605,10315.466
15765732,24,564,14959.214000000002
15797381,48,593,13390.312
15598536,26,736,8458.789999999999
15664506,32,675,19743.682
15575619,32,656,10425.427
15587394,39,462,14013.307999999999
15762793,36,850,13698.023000000001
15658067,48,636,12056.841
15642816,27,850,4365.8330000000005
15665283,57,610,7209.295
15636592,35,651,18182.196
15772618,25,665,9092.075
15606849,27,698,9492.071
15670738,45,733,11393.936
15651020,25,473,11066.642
15760865,48,754,14181.901999999998
15705009,56,649,15697.426000000001
15657540,50,578,15121.534
15707441,26,690,11631.823
15694765,49,610,11388.233
15650488,48,492,12725.398
15760924,41,575,10006.239
15806922,41,674,12660.514
15637522,31,507,10694.208
15566891,41,584,8859.492999999999
15627185,29,744,12373.704
15754012,35,687,11075.215
15710087,54,705,12588.93
15679884,48,544,7831.463000000001
15784180,36,564,20632.965
15808849,40,702,14553.689999999999
15751549,31,658,7708.264999999999
15588235,24,654,14508.173
15640418,41,649,11589.773
15721116,24,597,10805.807
15599084,33,782,19152.309
15625713,39,679,9118.789999999999
15622578,34,806,11395.855
15799924,43,668,14716.725
15618363,29,659,8291.648
15804853,48,781,5709.896
15651627,39,628,11534.119
15680685,30,751,16525.72
15679961,46,708,6879.972
15705458,39,550,11612.019
15679928,31,592,8410.211
15628950,25,501,10401.378999999999
15617206,42,431,12082.286
15603741,40,719,12838.912
15742607,36,850,10280.072
15747821,31,554,13547.09
15612043,36,418,9014.503999999999
15803750,33,750,16180.147
15704681,37,766,9966.013
15667392,38,652,12308.184
15738889,42,658,10287.092999999999
15598838,37,659,15110.568
15579109,35,574,16385.676
15697042,35,738,12729.061
15696605,49,571,18061.404000000002
15802274,44,686,5505.362
15596808,33,679,9611.022
15705403,46,617,10652.149000000001
15732903,39,673,8225.551
15683892,26,677,10239.579
15595447,39,613,11820.141
15569249,55,576,4458.207
15644934,26,466,10552.206
15721793,50,510,12393.653999999999
15761286,66,696,11949.942
15658240,44,554,13581.470000000001
15583394,39,659,10625.963
15644856,38,556,11546.316
15711571,42,587,12023.383
15751180,40,539,8113.2210000000005
15748360,34,644,12219.699
15770039,39,572,11229.022
15622631,44,588,15440.973999999998
15702377,48,627,13275.98
15577170,60,532,7670.5869999999995
15752801,29,518,12596.174
15808175,39,557,4957.273
15681342,35,639,10301.511999999999
15696826,32,633,10400.138
15614962,50,623,8711.671
15689061,68,611,8254.711
15776156,27,521,12132.583999999999
15739548,28,775,11116.77
15662854,48,681,13971.439999999999
15687688,32,564,13987.52
15715750,44,646,11306.383
15571121,50,670,13834.006
15726466,43,751,11497.424
15638610,65,635,11732.554
15790254,50,741,7873.761
15767729,25,646,18287.688000000002
15768600,50,805,13002.338
15699839,36,637,15260.682
15694530,28,672,16726.898
15796813,54,493,16783.188000000002
15605791,29,524,14428.76
15714087,45,624,15185.533
15748552,37,464,15599.414999999999
15618410,26,718,14752.703
15610042,33,574,10026.703
15580914,48,478,8328.705
15767264,53,465,11743.817
15686461,56,558,12123.505000000001
15678882,37,540,12996.518
15789611,46,568,15083.692000000001
15631685,60,523,16389.435
15704581,34,595,8796.742
15737627,20,589,12109.329
15731586,31,785,12169.153999999999
15597709,39,602,15412.132000000001
15815271,43,755,16504.85
15621546,33,620,12763.835000000001
15684512,72,818,13529.042000000001
15671769,71,624,17025.204999999998
15642934,35,669,10826.92
15789201,35,603,14562.336
15706762,41,597,14580.953
15766183,76,580,13033.484
15730793,54,699,11100.932
15608595,39,748,15737.154
15775750,37,686,13456.062
15752139,36,682,7237.361999999999
15768295,34,778,10956.41
15766906,25,742,13211.613000000001
15725776,24,649,10119.523
15682576,67,763,14943.673
15704081,30,595,13068.211
15719940,51,628,11528.049
15672894,36,625,12994.439
15571415,56,805,15180.229000000001
15649160,38,554,13873.195000000002
15615832,35,675,15562.107999999998
15600975,54,556,15000.538
15565714,47,601,6443.005999999999
15763108,53,600,10626.163
15644453,41,606,13267.053
15783883,38,753,11731.492
15787693,38,559,14587.435000000001
15664793,50,754,14677.744
15642391,51,621,10997.883
15668830,24,650,10888.172999999999
15677112,39,519,11295.725999999999
15815040,42,552,10336.214
15590434,41,577,8901.561
15597536,45,576,13361.801000000001
15723989,40,646,9368.043
15767358,45,711,9748.615
15594812,37,806,13779.418
15688210,39,670,10192.850999999999
15801441,35,670,7958.5960000000005
15783859,24,733,16188.499
15575243,39,764,12906.854
15788776,49,588,13262.376
15765257,31,564,12146.187
15661412,32,715,17530.732
15636478,31,621,13665.860999999999
15603683,23,796,14658.419
15815443,46,527,13141.476
15697460,34,596,9944.121000000001
15690372,38,553,18111.013
15781875,33,850,10047.646
15801473,33,599,5194.995
15704509,35,492,12106.349
15694666,48,707,8844.164
15731166,30,743,12702.339
15728523,41,522,14414.768
15788442,57,681,17330.613
15764226,28,630,10642.575
15809837,66,430,13539.231
15716082,39,703,15268.539999999999
15643056,38,755,8208.352
15654859,63,612,13162.917000000001
15577515,55,554,10847.727
15723827,30,683,11477.935000000001
15646594,41,749,5756.894
15691150,32,699,11055.946
15659100,33,605,12815.282000000001
15609070,45,515,12096.15
15650313,65,632,12947.233
15627699,32,558,10500.023
15591010,55,434,10933.917
15798895,59,525,5532.84
15745375,23,640,7201.276
15775235,36,690,11048.047999999999
15780088,34,607,13243.999
15713983,34,780,9410.854
15709252,28,616,10517.399000000001
15732884,29,676,13195.985999999999
15684722,34,490,12295.289999999999
15621244,36,678,10737.967999999999
15744273,30,637,12264.155999999999
15636521,30,744,12403.728
15785339,50,640,11756.503
15638983,38,684,13318.939999999999
15654625,39,495,12025.202000000001
15697310,28,559,15226.481
15678210,38,684,10506.998
15575438,42,613,11507.606
15621423,42,736,11728.023
15573520,49,692,11054.043
15740458,36,703,13509.547
15762799,23,720,18786.118
15686885,44,777,12465.559
15662152,38,552,13410.501
15774262,52,597,8369.333999999999
15567839,42,501,11463.123
15644400,44,709,12860.198
15797246,34,621,9125.852
15778290,70,799,7041.675
15773934,33,670,8829.460000000001
15593959,28,524,9357.73
15664615,30,689,13665.089000000002
15671014,72,573,9876.583999999999
15657778,33,657,8430.957
15585192,39,686,13625.806
15770995,47,753,13116.085000000001
15570990,30,520,14522.298999999999
15596165,25,547,9814.157000000001
15800773,28,648,10228.261
15690153,37,639,11612.184
15638989,25,711,19006.654000000002
15623210,55,484,14934.957999999999
15652658,36,721,15517.682999999999
15684440,32,548,9898.628
15730287,41,679,14772.698
15767231,36,757,14485.206
15761554,54,581,8929.981
15690492,41,625,9766.316
15694237,39,744,9516.175
15729771,31,799,15458.692000000001
15609823,34,751,12709.514
15793366,35,781,9252.615
15614813,46,777,10736.28
15707602,47,539,12728.604
15607986,40,555,13993.018
15799785,30,679,7794.969
15699963,38,571,12140.503999999999
15624595,35,512,12458.069
15629750,35,697,13308.776000000002
15772329,45,580,10374.114
15591552,32,600,9887.795
15750921,37,521,10584.326
15701687,44,664,7752.666
15763579,36,702,10526.488000000001
15663194,40,582,11015.043
15746995,31,724,13816.63
15730673,40,567,12226.524000000001
15734649,55,779,13329.598000000002
15632503,32,563,14832.609
15585928,31,821,6892.7570000000005
15648681,47,747,13991.460000000001
15747757,58,600,11872.311
15718921,32,625,10695.728
15571081,41,773,19023.893
15734578,53,726,11353.773
15579583,40,641,10109.027
15762716,60,762,16892.075
15724851,31,507,11158.967
15587266,27,606,17231.033
15675926,34,655,11802.835000000001
15706268,51,697,14791.029999999999
15581871,42,504,13128.735999999999
15666166,74,653,12127.632000000001
15671582,38,660,10986.932
15680901,34,652,9743.585000000001
15653147,35,594,13385.327
15571284,32,756,10952.816
15591360,33,642,8460.734
15810485,37,486,10143.8
15735572,59,629,11365.783
15567860,44,581,18931.816
15795690,31,667,9951.391
15706464,35,667,9758.532000000001
15633944,32,644,13665.973999999998
15672637,30,571,8575.586
15611318,33,599,5169.089
15716276,34,709,11166.967999999999
15623668,31,653,15474.145
15696361,31,648,12568.151
15607988,37,663,15530.371
15637891,43,613,14068.168
15789865,28,620,7190.252
15627190,51,661,14660.66
15788224,45,669,12394.975
15702149,33,767,14475.321
15708236,72,491,9128.522
15764444,58,679,12585.053
15794204,28,687,10811.666000000001
15782159,28,850,6763.956
15618703,53,663,15020.023000000001
15793317,22,547,14128.715
15583067,36,687,9715.796
15593345,33,502,12524.117
15811690,54,793,12896.613000000001
15734008,59,727,15258.106
15762045,37,474,14268.857
15778142,31,850,13008.956
15721507,32,713,11709.402
15570508,49,600,9021.89
15617065,42,650,19453.266
15689786,56,850,16974.382999999998
15802106,34,418,15597.388
15773869,59,797,12932.144
15711635,42,788,13865.048999999999
15795527,43,699,13648.785999999998
15679394,41,651,3861.72
15646082,34,676,8290.914
15796111,54,708,14515.14
15670646,42,499,14718.784
15815095,54,850,10818.581
15567834,49,719,10591.810000000001
15717629,42,632,5997.226000000001
15713160,25,669,15722.860999999999
15736420,21,596,21043.307999999997
15757933,30,733,10245.271
15683993,37,493,14298.746
15570947,29,615,14333.056
15731989,36,666,12016.539999999999
15605872,73,707,6657.317
15666012,40,603,10283.346000000001
15641733,34,671,16475.756
15593178,36,568,15361.060999999998
15751137,36,850,16902.583
15757188,26,644,15345.572
15624850,30,850,15397.289
15717700,34,683,11460.955
15716347,37,663,14362.582999999999
15696287,38,682,11652.028
15638871,77,639,8092.602000000001
15765093,23,704,16659.478
15592999,40,691,11546.598
15625311,41,589,9261.862
15573077,25,620,14182.588
15735106,28,647,14959.401999999998
15672912,39,737,13005.166000000001
15664083,37,666,15846.876
15690898,44,696,16188.979000000001
15808023,29,836,13368.178
15764922,20,596,18729.446
15757434,28,599,11970.622
15808386,45,721,13852.320000000002
15603565,56,603,9077.876
15744044,47,572,9935.342
15577771,40,453,11152.449
15769548,37,668,12864.567
15802071,35,762,11745.850999999999
15677395,39,633,12918.914999999999
15632010,33,647,12126.019
15779492,56,796,9423.113000000001
15704315,34,556,16375.706
15742297,35,715,14100.547
15688059,42,807,10535.609
15698749,23,626,8589.795
15604536,31,850,16467.266
15802869,45,737,9916.967
15736533,37,730,12405.303
15622507,40,748,10349.909
15765487,38,753,15176.670999999998
15746258,29,622,10148.696
15692430,36,699,12360.155999999999
15625501,38,570,12720.158
15640521,33,552,14496.274
15664720,33,714,12201.719000000001
15750055,32,503,10026.288
15644878,43,685,11730.261999999999
15754578,35,606,13598.414999999999
15761047,31,724,16099.754
15671293,37,779,12838.963
15647898,50,610,13055.451
15671534,57,646,9021.2
15591248,29,628,7199.628999999999
15676156,32,528,8561.566
15812918,27,432,6233.981
15604130,47,622,14231.903
15707042,24,634,8741.319
15636626,35,718,9756.016
15740411,30,636,14178.731
15593834,36,691,12993.464
15804235,37,698,16617.802
15679801,39,712,16309.755
15702571,35,778,15195.819
15748499,33,550,11840.091
15668889,43,665,11632.227
15622083,30,647,14313.891
15667934,36,512,12980.417
15569682,37,768,10830.811
15772941,30,666,11015.327000000001
15586174,30,700,11637.748
15803682,37,651,11779.106
15717065,35,686,10541.973
15602456,47,850,9921.947
15721569,55,658,11932.793
15573798,36,448,8394.712
15638272,32,609,9988.316
15799859,50,704,16543.826
15599152,31,698,15611.124
15737909,44,759,11109.558
15646190,56,677,11996.345
15671987,35,567,15313.774
15812766,40,490,15611.107999999998
15778589,34,626,11301.47
15750104,43,718,13261.573
15784526,44,616,10201.638
15687765,42,538,8038.024
15789014,26,600,10890.912
15703177,35,654,9086.58
15660263,40,622,9979.975999999999
15776545,28,682,20072.496
15683276,37,610,14036.395
15599272,36,795,15184.464000000002
15608804,49,824,13323.148000000001
15659031,36,630,12659.899000000001
15790113,71,609,11331.710000000001
15605341,58,681,9317.388
15652048,44,563,10500.731
15700300,44,674,13159.385
15642001,44,576,11953.052
15580366,54,566,11861.460000000001
15657228,37,545,9582.913
15631267,50,641,15359.073
15715907,64,699,11310.952000000001
15764841,35,623,13055.724
15748649,40,644,9318.319
15771409,58,586,15193.363000000001
15779207,30,500,12549.564
15665087,26,595,11854.772
15611189,43,670,9779.221000000001
15620103,40,660,16718.101000000002
15770406,35,580,12135.519
15646535,46,578,11322.647
15575430,33,579,11839.275
15711299,52,711,14526.254
15642063,40,692,16350.516
15706602,33,760,11811.428
15592773,51,630,10844.922999999999
15737542,36,611,10329.456
15609987,42,755,11991.912
15617991,29,555,12874.403999999999
15658504,62,584,13772.734
15785705,44,705,10673.158
15801817,38,688,12354.421
15752578,37,626,13396.895999999999
15781574,76,636,12653.460000000001
15569917,30,706,8760.967999999999
15642098,36,622,10896.0
15675176,51,512,14495.331
15700046,41,635,10354.488000000001
15759387,38,598,10148.717999999999
15623369,52,708,10535.581
15732943,36,574,7796.75
15642448,28,656,12004.777
15791944,32,697,17546.485
15768342,52,718,7947.530000000001
15567919,37,586,16773.569
15778345,33,749,7438.598
15687634,49,561,9475.4
15581700,43,615,8692.086
15656417,39,582,13207.748000000001
15649101,40,601,12784.786
15700511,42,708,17670.235999999997
15770255,33,797,8355.558
15773789,38,594,9685.835000000001
15568819,42,619,13279.604000000001
15748691,30,794,15497.054
15583552,44,674,8890.221000000001
15588019,28,418,9873.892
15794868,40,599,13745.628
15613699,60,430,7393.702
15609758,45,537,15862.104000000001
15762392,30,683,11325.72
15791769,29,691,11653.643
15636454,60,691,10107.069
15571571,31,680,12733.146
15796787,46,681,10596.942
15615670,36,762,11954.746000000001
15599535,28,678,13866.818
15768449,37,634,5158.25
15611682,37,590,16990.292
15749964,27,610,8726.24
15689692,19,598,15034.837
15779586,46,822,11507.402
15624423,28,850,9998.698
15591107,68,723,11035.7
15748986,42,705,16668.592
15793896,40,677,9531.28
15620570,43,736,20244.347
15727811,47,661,10949.362
15707681,38,501,8897.739
15702030,29,516,10498.257000000001
15673238,59,517,15411.098999999998
15604196,32,766,18571.428
15769356,23,520,11602.253
15572361,34,790,16401.148
15654760,40,811,10151.489
15698522,39,660,13459.932999999999
15741633,32,566,14751.126
15674583,25,768,7839.608
15588854,31,715,11058.128999999999
15810716,42,750,15183.635999999999
15776921,45,431,8362.455
15569394,24,704,14819.715
15788215,30,535,12292.475
15641007,38,614,7259.4
15594651,38,748,11522.136
15575146,51,492,11780.874
15608916,40,573,14775.467999999999
15598586,31,680,11329.217
15701738,44,612,11516.338
15650591,50,809,11809.862
15730150,37,540,12082.57
15611794,61,526,13384.528
15711759,29,576,10854.104
15788634,37,750,11381.706
15660871,28,665,13730.023000000001
15618258,37,640,15802.438
15722535,33,457,12783.753999999999
15711977,36,695,16153.3
15690169,31,645,16117.170000000002
15790689,32,647,8095.836
15633608,33,641,14619.36
15740356,26,660,11502.176
15808223,41,615,12677.342999999999
15769980,40,705,9288.991
15776494,61,754,14662.235
15592412,45,713,13103.814
15777452,46,587,8882.028999999999
15692258,31,569,11540.697
15791045,38,568,13295.192000000001
15807889,74,634,10889.17
15602043,46,770,14178.863000000001
15807335,64,676,11695.432
15629985,47,723,9045.0
15679453,39,614,12599.722
15715184,31,752,14463.785999999998
15702801,29,677,8661.635
15806081,48,608,12792.425
15647306,29,777,13124.060999999998
15655859,35,848,12004.674
15675650,39,486,9781.936
15574119,64,598,6297.993
15763029,46,612,16145.003
15786215,56,793,11949.625
15582129,62,517,4377.2660000000005
15687540,32,684,10024.941
15670898,60,740,10802.808
15775433,71,666,5301.329
15677955,33,757,12208.867
15570086,18,684,9054.4
15673591,44,842,14125.217999999999
15631756,35,482,14781.304999999998
15757617,55,735,13414.068
15681007,35,850,12854.849
15593622,43,635,12219.821
15629273,42,638,14517.784
15765846,31,820,9422.253
15596013,58,694,14321.222
15774936,41,543,14335.041000000001
15685640,41,649,13093.183
15566563,30,777,13785.131
15634501,60,441,14061.414999999999
15571940,22,579,11868.057
15741643,35,777,12291.769
15701166,40,660,13175.410999999998
15585287,35,842,11994.809
15775307,38,490,9726.61
15777616,28,605,11369.083
15692291,42,563,9905.622
15606232,36,621,11633.867999999999
15641585,40,850,9733.999
15806389,55,549,13759.231
15641860,34,764,10876.027
15814237,30,627,12877.088
15767064,36,614,4405.4839999999995
15751177,44,685,11965.753
15613427,49,683,10879.763
15748660,49,561,10202.532000000001
15726695,20,601,12244.661
15757473,27,766,15878.667000000001
15809509,29,699,12568.929
15715512,29,850,15464.041000000001
15614168,50,792,14671.076000000001
15679818,67,636,13670.935000000001
15609928,43,850,12930.509
15638730,21,711,8284.433
15677387,33,749,7669.222
15759184,34,705,11771.583999999999
15595991,54,585,8710.532000000001
15756299,64,741,6931.116
15566380,33,586,6694.867
15674671,76,551,12841.071
15621466,38,606,9989.753
15570299,31,584,15262.234
15798885,56,585,13822.719000000001
15714883,25,508,11139.553
15604497,44,458,8438.657000000001
15774164,33,502,17467.364999999998
15619016,46,660,10901.965
15795759,52,698,10790.675
15798844,54,678,12891.497
15717962,63,773,11117.983
15691504,52,619,12409.913
15693893,59,684,12247.109
15672499,34,635,13469.24
15750410,25,680,12381.65
15568904,34,608,10628.854
15649033,55,603,12772.325
15780989,43,579,14584.382000000001
15771059,34,756,14820.072
15687852,30,611,10414.564999999999
15695280,24,532,14275.525
15592751,63,684,8124.579
15598338,33,647,16856.046
15629128,42,774,13219.394
15637977,25,542,13933.01
15686588,28,777,13457.15
15761018,50,581,14382.920000000002
15761149,44,673,13344.497
15802758,23,594,10475.384
15647838,51,648,11657.484
15581286,40,734,17691.48
15625445,36,572,6834.817999999999
15635143,42,749,5672.683
15664849,46,573,6526.923000000001
15762455,33,624,6622.017
15788189,41,665,9614.755000000001
15588560,32,569,14533.043
15611756,47,537,12419.228
15789563,46,706,11128.818
15702416,43,734,10780.567
15766288,36,586,10370.069
15755416,27,557,8773.908
15769915,20,643,13331.333999999999
15627395,41,643,15490.266
15651581,68,758,11259.585000000001
15596379,39,743,11969.575
15663808,59,666,15261.451000000001
15598521,33,580,13164.701000000001
15621457,27,850,9665.472
15764726,22,563,13758.304
15646374,28,766,6271.784
15716501,32,659,9537.713
15589948,28,607,13593.61
15811343,35,644,16159.110999999999
15659677,47,746,14238.203
15677062,38,666,12704.309
15666453,29,611,7888.588000000001
15693771,45,651,9592.289999999999
15711602,36,676,9171.159
15717736,46,639,11003.109
15750441,36,782,8121.072
15732791,32,641,12294.792
15775104,38,697,18206.585
15793070,41,494,6997.466
15760456,38,731,12371.172999999999
15665385,44,657,7649.503999999999
15732061,45,850,12187.489
15616530,36,638,18845.519
15632344,42,792,9904.592999999999
15745433,30,716,20577.078
15683657,31,594,7934.094999999999
